[11:40:15] Harvesting Category: Christopher_Dresser -> dresser
[11:40:16]   [DOWNLOADING] A_Victorian_%27Komai%27_solid_silver_water_jug_by_Christopher_Dresser%2C_c.1880.jpg (1240 KB)
[11:41:14]   [DOWNLOADING] Tischlampe_di_Carl_Jakob_Jucker_%28left%2C_1923-24%29_e_di_Wilhelm_Wagenfeld_%28right%2C_1924%29_%28cropped%29.JPG (1063 KB)
[11:41:15]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:15]   [DOWNLOADING] Tischlampe_di_Carl_Jakob_Jucker_%28left%2C_1923-24%29_e_di_Wilhelm_Wagenfeld_%28right%2C_1924%29.JPG (891 KB)
[11:41:15]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:15]   [DOWNLOADING] Wagenfeld_wmf_besteck.jpg (1736 KB)
[11:41:15]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:15]   [DOWNLOADING] Wagenfeld-Lindner-Leuchte_Erdbeere.jpg (1058 KB)
[11:41:15]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:15]   [DOWNLOADING] Wagenfeldleuchte-reedition-in-lampenladen.jpg (3294 KB)
[11:41:15]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:16] Harvesting Category: Alvar_Aalto -> aalto
[11:41:16]   [DOWNLOADING] Aaltofirma.jpg (33 KB)
[11:41:16]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:16]   [DOWNLOADING] Alvar_Aalto_%26_Elissa_Aalto_1956.jpg (13524 KB)
[11:41:16]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:16]   [DOWNLOADING] ALVAR_AALTO_%281898-1976%29%2C_Ateneum%2C_Helsinki_2017._4K.webm (487367 KB)
[11:41:16]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:16]   [DOWNLOADING] Alvar_Aalto_1956_%281%29.jpg (12589 KB)
[11:41:16]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:16]   [DOWNLOADING] Alvar_Aalto_1956_%282%29.jpg (13284 KB)
[11:41:16]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:16]   [DOWNLOADING] Alvar_Aalto_1956_%283%29.jpg (12413 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:17]   [DOWNLOADING] Alvar_Aalto_1956_%284%29.jpg (13196 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:17]   [DOWNLOADING] Alvar_Aalto_1964.jpg (9632 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:17]   [DOWNLOADING] Alvar_Aalto_and_his_Tammisaari_centre_plan_1966_%28JOKAVN4A2G53-1%29.tif (63362 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:17]   [DOWNLOADING] Alvar_Aalto_and_his_Tammisaari_centre_plan_1966_%28JOKAVN4A2G53-2%29.tif (62872 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:17]   [DOWNLOADING] Alvar_Aalto_and_model_of_the_Finlandia_Hall_1966_%28JOKAHBL3E_G10-1%29.tif (20738 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:17]   [DOWNLOADING] Alvar_Aalto_and_model_of_the_Finlandia_Hall_1966_%28JOKAHBL3E_G10-2%29.tif (20823 KB)
[11:41:17]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:18] Harvesting Category: Charles_and_Ray_Eames -> eames
[11:41:18]   [DOWNLOADING] Charle_e_ray_eames_per_herman_miller_inc.%2C_unit%C3%A0_esu_420-c%2C_1949-50.jpg (2839 KB)
[11:41:18]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:18]   [DOWNLOADING] Eames_elephant.jpg (3106 KB)
[11:41:18]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:18]   [DOWNLOADING] Eames_Molded_Plywood_Coffee_Table_%281947-1953%29_Designed_by_Charles_and_Ray_Eames_and_manufactured_in_the_United_States_by_Herman_Miller%2C_Inc._%28Object_ID_89.177.6%29_-_Fully_Furnished_-_Historic_Furniture_Exhibit_-_Henry_Ford_Museum.jpg (1406 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Eames.jpg (294 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] EamesCards.JPG (191 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Modern_furniture_and_a_leg_splint.jpg (38 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Moulded_plywood_chair%2C_stools%2C_and_table%2C_Charles_and_Ray_Eames_exhibit%2C_MAAT%2C_Lisbon%2C_Portugal_julesvernex2.jpg (1387 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Ulmer_Volkshochschule_Club_Orange_mit_den_St%C3%BChlen_Dining_Armchair_von_Charles_und_Ray_Eames_1.jpg (8682 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Ulmer_Volkshochschule_EinsteinHaus_2_OG_mit_den_St%C3%BChlen_Dining_Armchair_von_Charles_und_Ray_Eames_links.jpg (11381 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Ulmer_Volkshochschule_EinsteinHaus_2_OG_mit_den_St%C3%BChlen_Dining_Armchair_von_Charles_und_Ray_Eames.jpg (9985 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Vitra_Schaudepot_Untergeschoss_mit_Fenster_zum_B%C3%BCro_von_Charles_Eames%2C_Tafel.jpg (3269 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:19]   [DOWNLOADING] Vitra_Schaudepot_Untergeschoss_mit_Fenster_zum_B%C3%BCro_von_Charles_Eames.jpg (3491 KB)
[11:41:19]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:20] Harvesting Category: Dieter_Rams -> rams
[11:41:21]   [DOWNLOADING] 002_2020_04_21_Uhren_fuer_den_Innenbereich.jpg (297 KB)
[11:41:21]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:21]   [DOWNLOADING] 1952_Dieter_Rams_Chair_from_Studienarbeit_drawing_%28resized%29.jpg (4686 KB)
[11:41:21]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:21]   [DOWNLOADING] 1952_Dieter_Rams_Chair_from_Studienarbeit_drawing.jpg (4890 KB)
[11:41:21]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:21]   [DOWNLOADING] 1961_Braun_D40_Frankfurt_2024-03.jpg (5204 KB)
[11:41:21]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:21]   [DOWNLOADING] Braun_ABW30_%28schwarz%29.jpg (67 KB)
[11:41:21]   [DOWNLOADING] Braun_D40_Rodenstock_Splendar.jpg (2918 KB)
[11:41:22]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:22]   [DOWNLOADING] Braun_Dieter_Rams_Lighter_Austin_Calhoon_Photograph.jpg (181 KB)
[11:41:22]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:22]   [DOWNLOADING] Braun_portable_radios_and_turntable_at_the_SFMOMA_%286098612783%29.jpg (95 KB)
[11:41:22]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:22]   [DOWNLOADING] Braun_regie_510.jpg (41 KB)
[11:41:22]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:22]   [DOWNLOADING] Braun_SK_4.1.jpg (2413 KB)
[11:41:22]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:22]   [DOWNLOADING] Braun_SK_5.png (152 KB)
[11:41:22]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:23] Harvesting Category: George_Nelson_(designer) -> nelson
[11:41:23]   [WARN] No files found for category
[11:41:23] Harvesting Category: Arne_Jacobsen -> jacobsen
[11:41:24]   [DOWNLOADING] Wanduhren_Arne_Jacobsen.jpg (1370 KB)
[11:41:24]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:24]   [DOWNLOADING] A_jacobsen_tischlampe_1959.jpg (291 KB)
[11:41:24]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:24]   [DOWNLOADING] Arne_Jacobsen_-_SAS_-_K%C3%B6penhamn-2000.jpg (898 KB)
[11:41:24]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:24]   [DOWNLOADING] Arne_Jacobsen_Kubeflex_exterior_01.JPG (4103 KB)
[11:41:24]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:24]   [DOWNLOADING] Arne_Jacobsen_Kubeflex_interior_01.JPG (4500 KB)
[11:41:24]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:24]   [DOWNLOADING] Arne_Jacobsen_Kubeflex_interior_02.JPG (3941 KB)
[11:41:24]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:24]   [DOWNLOADING] Arne_Jacobsen_photo.jpg (21 KB)
[11:41:25]   [DOWNLOADING] Arne_Jacobsen_villa_-_Le_Klint_lamp.jpg (3862 KB)
[11:41:25]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:25]   [DOWNLOADING] Arne_jacobsen%2C_enghaveparken_bandstand%2C_copenhagen_1927-1928_%284736366937%29.jpg (11907 KB)
[11:41:25]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:25]   [DOWNLOADING] Arne_jacobsen%2C_fire_escape_stairs%2C_NOVO%2C_copenhagen_1954-1955_%284745925138%29.jpg (6722 KB)
[11:41:25]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:25]   [DOWNLOADING] Arne_jacobsen%2C_fire_escape_stairs%2C_NOVO%2C_copenhagen_1954-1955_%284759895666%29.jpg (9949 KB)
[11:41:25]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:25]   [DOWNLOADING] Arne_jacobsen%2C_skodsborg_strandvej_300%2C_1953-1956_%283817671339%29.jpg (2853 KB)
[11:41:25]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:26] Harvesting Category: Richard_Sapper -> sapper
[11:41:27]   [DOWNLOADING] Alessi-Caffetiera_espresso_9090-Design_Richard_Sapper_1979.jpg (495 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Alessi-richard-sapper.jpg (1643 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Foto_tizio.png (14402 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Kessel_R_Sapper.jpg (936 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Laufenburg_%2822%29.JPG (3662 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Marco_zanuso_e_richard_sapper_per_kartell%2C_seggiolina_4999%2C_1964.jpg (2951 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Marco_zanuso_e_richard_sapper%2C_telefono_grillo_turchese%2C_anni_%2770.jpg (2370 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Radioregistratore_a_musicassette%2C_a_transistor_-_Museo_scienza_tecnologia_Milano_10088_dia.jpg (601 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Richard_sapper_per_alessi_spa%2C_cocotte_la_cintura_di_orione%2C_1986.jpg (1182 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Richard_sapper_per_alessi_spa.%2C_caffettiera_modello_gogo%2C_1978-79.jpg (637 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:27]   [DOWNLOADING] Richard_Sapper_Sandwich_Clock_Austin_Calhoon_Photograph.jpg (291 KB)
[11:41:27]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:28] Harvesting Category: Gio_Ponti -> ponti
[11:41:29]   [DOWNLOADING] %22_11_-_ITALY_-_Superleggera_Gi%C3%B2_Ponti_chair_CASSINA.jpg (3174 KB)
[11:41:29]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:29]   [DOWNLOADING] 1954_Cini_Boeri_Gio_Ponti.jpg (514 KB)
[11:41:29]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:29]   [DOWNLOADING] 20160717_170420_Domus_Fausta.jpg (1223 KB)
[11:41:29]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:29]   [DOWNLOADING] 20160718_201100_Domus_Julia.jpg (1824 KB)
[11:41:29]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:29]   [DOWNLOADING] AlRashidHotelBaghdad.jpg (973 KB)
[11:41:29]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:29]   [DOWNLOADING] Centro_direzionale_Montecatini_-_Milano.jpg (3050 KB)
[11:41:29]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:29]   [DOWNLOADING] FUGA%2C_Gio_Ponti_Ausstellung%2C_2021_Budapest.jpg (938 KB)
[11:41:30]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:30]   [DOWNLOADING] FUGA%2C_Lucien_und_Rodolf_Herv%C3%A9_Saal%2C_2021_Budapest.jpg (951 KB)
[11:41:30]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:30]   [DOWNLOADING] Gebouw_van_De_Bijenkorf_in_Eindhoven.jpg (3758 KB)
[11:41:30]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:30]   [DOWNLOADING] Gio_Ponti_1950s.jpg (415 KB)
[11:41:30]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:30]   [DOWNLOADING] Gio_Ponti_1950s2.jpg (465 KB)
[11:41:30]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:30]   [DOWNLOADING] Gio_Ponti_1950s3.jpg (122 KB)
[11:41:30]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:31] Harvesting Category: Achille_Castiglioni -> castiglioni
[11:41:31]   [DOWNLOADING] %22_11_-_ITALY_-_design_and_furniture_-_MEZZADRO_-_Achille_e_Pier_Giacomo_Castiglioni_-_Zanotta_%281957%29.jpg (4686 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] %22_11_-_ITALY_-_Italian_Design_-_1957_-_Sella_-_Zanotta_-_Achille_Castiglioni_Pier_Giacomo_Castiglioni_TDM.jpg (832 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] %22_11_-_ITALY_-_Italian_Design_-_1957_-_Sella_-_Zanotta_-_Achille_Castiglioni_Pier_Giacomo_Castiglioni.jpg (3984 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] %22_11_-_ITALY_-_Italian_design_-_Taraxacum_-_Achille_Castiglioni_-_Flos_-_1988_at_TDM_Milan.jpg (2939 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] %22_13_-_DESIGN_OF_ITALY_-_1957_-_Sella_-_Zanotta_-_Achille_Castiglioni_Pier_Giacomo_Castiglioni.jpg (3103 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] %2213_-_ITALY_-_bar_code_FLOS_lamp_by_Achille_Castiglioni_-_Made_in_Italy_-_product_design_of_furniture_-_italian_style.jpg (1425 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] Achille_Castiglioni-FLOS_Lampadina_01.jpg (2432 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] Achille_Castiglioni.jpg (24 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] Achille_e_pier_giacomo_castiglioni_per_zanotta_spa.%2C_sgabello_mezzadro%2C_1954-57.jpg (1249 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
[11:41:32]   [DOWNLOADING] Brionvega_RR126_radiogram.jpg (746 KB)
[11:41:32]   [ERROR] Download failed: The remote server returned an error: (429) Too many requests - please contact noc@wikimedia.org to discuss a less disruptive approach or instead use thumbnail images in sizes listed on https://w.wiki/GHai. (0c640b1).
